Id,housing_median_age,total_rooms,total_bedrooms
5648,36.0,3129.0,392.0
5649,46.0,778.0,90.0
5650,52.0,1500.0,176.0
5651,31.0,6675.0,842.0
5652,35.0,3247.0,525.0
5653,32.0,8041.0,1141.0
5654,27.0,6603.0,879.0
5655,29.0,4767.0,777.0
5656,40.0,3351.0,484.0
5657,37.0,4042.0,549.0
5658,42.0,2861.0,360.0
5659,36.0,2929.0,366.0
5660,29.0,9013.0,1117.0
5661,39.0,1487.0,163.0
5662,37.0,5477.0,833.0
5663,45.0,1814.0,325.0
5664,47.0,1985.0,315.0
5665,14.0,7970.0,1142.0
5666,33.0,6778.0,1092.0
5667,41.0,1482.0,239.0
5668,34.0,2095.0,343.0
5669,24.0,2332.0,349.0
5670,21.0,3755.0,525.0
5671,35.0,9075.0,1858.0
5672,42.0,993.0,130.0
5673,43.0,2167.0,254.0
5674,45.0,1711.0,264.0
5675,40.0,4350.0,763.0
5676,36.0,4152.0,542.0
5677,39.0,2603.0,456.0
5678,38.0,4715.0,691.0
5679,45.0,1271.0,190.0
5680,45.0,3030.0,433.0
5681,48.0,3623.0,528.0
5682,42.0,1918.0,216.0
5683,26.0,6577.0,1789.0
5684,20.0,5448.0,1532.0
5685,25.0,2689.0,719.0
5686,25.0,4077.0,1151.0
5687,21.0,3639.0,1002.0
5688,22.0,5215.0,1193.0
5689,27.0,4401.0,1033.0
5690,36.0,2143.0,434.0
5691,45.0,1346.0,214.0
5692,46.0,1399.0,148.0
5693,34.0,3203.0,483.0
5694,38.0,3251.0,656.0
5695,26.0,3535.0,
5696,35.0,1973.0,
5697,28.0,3910.0,959.0
5698,21.0,730.0,263.0
5699,14.0,520.0,292.0
5700,13.0,4284.0,1452.0
5701,19.0,4845.0,1609.0
5702,,3367.0,1264.0
5703,46.0,1302.0,215.0
5704,43.0,2511.0,456.0
5705,49.0,2418.0,301.0
5706,42.0,2564.0,460.0
5707,9.0,5102.0,1695.0
5708,18.0,4780.0,1192.0
5709,32.0,1880.0,435.0
5710,15.0,5368.0,1312.0
5711,11.0,3184.0,641.0
5712,41.0,1463.0,267.0
5713,22.0,4251.0,1073.0
5714,13.0,4833.0,1119.0
5715,40.0,2933.0,565.0
5716,31.0,1317.0,284.0
5717,38.0,2982.0,664.0
5718,20.0,4600.0,1018.0
5719,44.0,533.0,90.0
5720,52.0,1881.0,334.0
5721,38.0,4888.0,1126.0
5722,52.0,1693.0,290.0
5723,24.0,3832.0,949.0
5724,20.0,5943.0,1538.0
5725,22.0,3970.0,871.0
5726,52.0,2425.0,435.0
5727,28.0,801.0,399.0
5728,22.0,3319.0,1045.0
5729,23.0,3771.0,1321.0
5730,25.0,6902.0,2138.0
5731,23.0,4099.0,1287.0
5732,19.0,3522.0,1036.0
5733,21.0,5041.0,1491.0
5734,19.0,3330.0,1010.0
5735,25.0,2142.0,718.0
5736,25.0,2768.0,850.0
5737,17.0,2729.0,897.0
5738,31.0,2621.0,707.0
5739,21.0,2819.0,648.0
5740,45.0,727.0,168.0
5741,39.0,1657.0,402.0
5742,49.0,32.0,7.0
5743,16.0,18.0,6.0
5744,31.0,2670.0,662.0
5745,52.0,1782.0,308.0
5746,46.0,1508.0,276.0
5747,42.0,2725.0,569.0
5748,16.0,9728.0,2211.0
5749,33.0,2921.0,652.0
5750,52.0,2533.0,402.0
5751,26.0,4473.0,923.0
5752,40.0,2079.0,268.0
5753,42.0,1298.0,
5754,36.0,1831.0,296.0
5755,33.0,1730.0,386.0
5756,49.0,601.0,95.0
5757,35.0,2458.0,576.0
5758,42.0,3105.0,559.0
5759,34.0,2113.0,459.0
5760,25.0,2814.0,701.0
5761,52.0,1907.0,261.0
5762,52.0,2113.0,332.0
5763,36.0,3053.0,635.0
5764,51.0,1975.0,348.0
5765,52.0,1358.0,272.0
5766,45.0,2089.0,312.0
5767,44.0,1873.0,286.0
5768,43.0,3863.0,537.0
5769,43.0,1028.0,145.0
5770,42.0,1467.0,203.0
5771,35.0,2237.0,592.0
5772,31.0,2846.0,727.0
5773,45.0,767.0,130.0
5774,36.0,3005.0,771.0
5775,39.0,2614.0,569.0
5776,41.0,101.0,23.0
5777,52.0,1492.0,277.0
5778,49.0,1230.0,279.0
5779,28.0,1722.0,536.0
5780,25.0,3442.0,1050.0
5781,24.0,1101.0,318.0
5782,43.0,1006.0,201.0
5783,26.0,,1394.0
5784,19.0,7297.0,2331.0
5785,27.0,515.0,201.0
5786,24.0,3711.0,1192.0
5787,24.0,2610.0,756.0
5788,16.0,5825.0,1866.0
5789,19.0,1450.0,509.0
5790,13.0,6152.0,1978.0
5791,36.0,2101.0,569.0
5792,39.0,1366.0,375.0
5793,43.0,888.0,170.0
5794,42.0,1809.0,424.0
5795,43.0,912.0,255.0
5796,25.0,542.0,161.0
5797,43.0,1465.0,278.0
5798,45.0,1262.0,223.0
5799,45.0,1740.0,311.0
5800,39.0,1733.0,429.0
5801,26.0,1706.0,516.0
5802,44.0,904.0,176.0
5803,25.0,2059.0,659.0
5804,36.0,1552.0,388.0
5805,37.0,1193.0,205.0
5806,37.0,975.0,189.0
5807,30.0,1039.0,303.0
5808,41.0,1240.0,320.0
5809,41.0,2083.0,528.0
5810,41.0,1164.0,265.0
5811,37.0,1592.0,308.0
5812,43.0,1408.0,246.0
5813,41.0,1309.0,221.0
5814,37.0,1328.0,250.0
5815,40.0,1361.0,240.0
5816,36.0,2424.0,418.0
5817,32.0,2242.0,490.0
5818,43.0,1487.0,242.0
5819,39.0,3278.0,632.0
5820,38.0,2172.0,437.0
5821,42.0,1528.0,244.0
5822,41.0,2403.0,516.0
5823,44.0,629.0,131.0
5824,20.0,4374.0,1311.0
5825,21.0,3244.0,815.0
5826,34.0,2243.0,444.0
5827,28.0,3167.0,737.0
5828,34.0,,942.0
5829,34.0,1430.0,357.0
5830,22.0,,
5831,26.0,2664.0,842.0
5832,35.0,1728.0,442.0
5833,19.0,4702.0,1472.0
5834,27.0,,618.0
5835,33.0,2731.0,535.0
5836,32.0,1300.0,356.0
5837,27.0,3133.0,1021.0
5838,41.0,1527.0,279.0
5839,31.0,2526.0,528.0
5840,42.0,2061.0,396.0
5841,44.0,1462.0,338.0
5842,44.0,1798.0,353.0
5843,39.0,1909.0,359.0
5844,40.0,1287.0,346.0
5845,30.0,2148.0,597.0
5846,22.0,5822.0,1707.0
5847,41.0,1562.0,377.0
5848,42.0,1594.0,369.0
5849,29.0,1996.0,489.0
5850,31.0,1930.0,456.0
5851,28.0,6128.0,1963.0
5852,43.0,513.0,98.0
5853,39.0,4098.0,1100.0
5854,37.0,388.0,83.0
5855,36.0,1392.0,260.0
5856,39.0,711.0,148.0
5857,,1235.0,390.0
5858,41.0,2331.0,636.0
5859,39.0,,174.0
5860,34.0,1875.0,501.0
5861,37.0,2586.0,765.0
5862,31.0,1312.0,376.0
5863,41.0,1146.0,310.0
5864,33.0,854.0,235.0
5865,40.0,1901.0,679.0
5866,46.0,2219.0,686.0
5867,50.0,1568.0,501.0
5868,52.0,1523.0,447.0
5869,52.0,2167.0,622.0
5870,37.0,2155.0,721.0
5871,24.0,1438.0,454.0
5872,52.0,709.0,329.0
5873,52.0,1010.0,244.0
5874,52.0,1158.0,253.0
5875,44.0,1122.0,287.0
5876,44.0,941.0,230.0
5877,52.0,888.0,206.0
5878,46.0,1777.0,362.0
5879,43.0,1606.0,408.0
5880,48.0,1923.0,408.0
5881,,3125.0,785.0
5882,52.0,1829.0,472.0
5883,41.0,885.0,285.0
5884,37.0,1828.0,460.0
5885,32.0,2388.0,591.0
5886,35.0,1214.0,300.0
5887,27.0,2217.0,520.0
5888,29.0,2737.0,808.0
5889,45.0,1132.0,269.0
5890,26.0,1919.0,405.0
5891,19.0,2520.0,726.0
5892,19.0,1658.0,427.0
5893,18.0,9430.0,2473.0
5894,19.0,2461.0,521.0
5895,16.0,895.0,181.0
5896,10.0,1526.0,339.0
5897,35.0,684.0,161.0
5898,30.0,3550.0,934.0
5899,18.0,1307.0,441.0
5900,14.0,3771.0,1180.0
5901,35.0,1701.0,482.0
5902,35.0,2243.0,495.0
5903,19.0,8324.0,1590.0
5904,45.0,1899.0,461.0
5905,43.0,2483.0,548.0
5906,23.0,5548.0,1245.0
5907,3.0,475.0,155.0
5908,42.0,2558.0,558.0
5909,43.0,1432.0,308.0
5910,39.0,3014.0,822.0
5911,38.0,740.0,171.0
5912,35.0,1724.0,419.0
5913,35.0,1062.0,305.0
5914,36.0,1089.0,234.0
5915,39.0,1613.0,380.0
5916,33.0,3331.0,777.0
5917,38.0,993.0,175.0
5918,43.0,2715.0,458.0
5919,44.0,1097.0,186.0
5920,43.0,2700.0,510.0
5921,46.0,2198.0,352.0
5922,45.0,1361.0,
5923,45.0,1436.0,374.0
5924,40.0,1113.0,234.0
5925,39.0,303.0,69.0
5926,32.0,6699.0,1781.0
5927,37.0,1629.0,275.0
5928,44.0,2298.0,388.0
5929,44.0,1877.0,314.0
5930,44.0,1802.0,306.0
5931,43.0,1464.0,224.0
5932,44.0,,503.0
5933,44.0,1462.0,240.0
5934,44.0,1282.0,216.0
5935,38.0,1104.0,216.0
5936,13.0,1860.0,345.0
5937,33.0,2799.0,491.0
5938,20.0,1901.0,270.0
5939,16.0,70.0,7.0
5940,24.0,4393.0,966.0
5941,16.0,14891.0,3984.0
5942,35.0,913.0,161.0
5943,39.0,714.0,118.0
5944,36.0,2526.0,452.0
5945,38.0,1089.0,174.0
5946,37.0,1364.0,248.0
5947,44.0,2825.0,453.0
5948,43.0,2416.0,454.0
5949,41.0,1833.0,355.0
5950,42.0,1859.0,337.0
5951,44.0,2395.0,458.0
5952,35.0,3259.0,967.0
5953,29.0,1821.0,588.0
5954,5.0,6955.0,2062.0
5955,44.0,1138.0,228.0
5956,15.0,412.0,128.0
5957,32.0,1044.0,219.0
5958,45.0,2038.0,394.0
5959,24.0,3097.0,791.0
5960,36.0,2723.0,547.0
5961,37.0,2076.0,332.0
5962,37.0,1761.0,409.0
5963,41.0,620.0,133.0
5964,42.0,1273.0,309.0
5965,41.0,2475.0,532.0
5966,31.0,2025.0,618.0
5967,23.0,2503.0,532.0
5968,19.0,2758.0,675.0
5969,32.0,2307.0,493.0
5970,27.0,2082.0,612.0
5971,35.0,2810.0,614.0
5972,32.0,1700.0,340.0
5973,35.0,2016.0,365.0
5974,35.0,1511.0,274.0
5975,10.0,1391.0,420.0
5976,5.0,3559.0,869.0
5977,36.0,1428.0,268.0
5978,37.0,1241.0,226.0
5979,38.0,123.0,36.0
5980,31.0,2693.0,661.0
5981,33.0,2716.0,660.0
5982,27.0,2880.0,802.0
5983,35.0,1499.0,340.0
5984,26.0,2080.0,560.0
5985,25.0,,765.0
5986,17.0,5544.0,1068.0
5987,27.0,2790.0,513.0
5988,30.0,3096.0,757.0
5989,35.0,2793.0,686.0
5990,9.0,2782.0,884.0
5991,13.0,3569.0,924.0
5992,35.0,2572.0,504.0
5993,41.0,2004.0,481.0
5994,36.0,1697.0,394.0
5995,30.0,1291.0,230.0
5996,32.0,1205.0,340.0
5997,28.0,636.0,169.0
5998,26.0,239.0,135.0
5999,38.0,1446.0,327.0
6000,36.0,2218.0,561.0
6001,39.0,1513.0,365.0
6002,38.0,1471.0,329.0
6003,28.0,1895.0,420.0
6004,36.0,1989.0,458.0
6005,20.0,2233.0,591.0
6006,10.0,3708.0,1016.0
6007,16.0,1867.0,571.0
6008,21.0,1068.0,283.0
6009,8.0,1115.0,412.0
6010,31.0,1535.0,369.0
6011,27.0,1672.0,491.0
6012,26.0,2109.0,651.0
6013,39.0,1417.0,359.0
6014,34.0,1349.0,371.0
6015,38.0,1730.0,460.0
6016,39.0,981.0,286.0
6017,21.0,2188.0,706.0
6018,42.0,1162.0,264.0
6019,20.0,59.0,24.0
6020,35.0,1239.0,473.0
6021,32.0,296.0,139.0
6022,24.0,574.0,173.0
6023,36.0,2191.0,739.0
6024,36.0,886.0,253.0
6025,26.0,2272.0,694.0
6026,21.0,3354.0,1174.0
6027,37.0,1212.0,304.0
6028,39.0,1731.0,485.0
6029,46.0,22.0,11.0
6030,18.0,3821.0,795.0
6031,18.0,9659.0,1716.0
6032,47.0,307.0,69.0
6033,41.0,1305.0,381.0
6034,18.0,393.0,189.0
6035,40.0,1751.0,512.0
6036,21.0,2442.0,719.0
6037,16.0,855.0,271.0
6038,19.0,2356.0,440.0
6039,6.0,6097.0,1270.0
6040,42.0,,175.0
6041,48.0,1958.0,386.0
6042,47.0,2223.0,410.0
6043,36.0,2464.0,472.0
6044,22.0,5042.0,974.0
6045,27.0,1650.0,443.0
6046,23.0,1957.0,517.0
6047,37.0,1319.0,292.0
6048,29.0,1503.0,411.0
6049,52.0,1438.0,472.0
6050,41.0,1382.0,361.0
6051,30.0,2074.0,533.0
6052,43.0,1854.0,519.0
6053,21.0,2492.0,711.0
6054,30.0,2835.0,711.0
6055,42.0,1731.0,
6056,23.0,3075.0,860.0
6057,36.0,1725.0,295.0
6058,52.0,1665.0,280.0
6059,20.0,2625.0,673.0
6060,47.0,2852.0,603.0
6061,52.0,2025.0,361.0
6062,44.0,1853.0,556.0
6063,39.0,2602.0,802.0
6064,52.0,2085.0,588.0
6065,45.0,2137.0,559.0
6066,30.0,3161.0,
6067,25.0,2469.0,584.0
6068,28.0,2647.0,658.0
6069,28.0,2510.0,583.0
6070,40.0,2582.0,606.0
6071,52.0,1642.0,287.0
6072,26.0,2711.0,508.0
6073,41.0,2168.0,357.0
6074,33.0,2265.0,366.0
6075,25.0,1099.0,168.0
6076,25.0,6191.0,1081.0
6077,36.0,3135.0,746.0
6078,42.0,1297.0,246.0
6079,35.0,2790.0,
6080,40.0,1644.0,471.0
6081,40.0,1933.0,475.0
6082,31.0,2809.0,666.0
6083,39.0,2651.0,590.0
6084,21.0,1568.0,452.0
6085,8.0,2842.0,522.0
6086,31.0,3857.0,607.0
6087,34.0,2377.0,362.0
6088,31.0,3019.0,469.0
6089,31.0,3812.0,595.0
6090,36.0,2288.0,439.0
6091,41.0,1912.0,308.0
6092,,1061.0,208.0
6093,42.0,1541.0,280.0
6094,35.0,2839.0,592.0
6095,34.0,3150.0,518.0
6096,34.0,2421.0,475.0
6097,35.0,1535.0,283.0
6098,35.0,1666.0,280.0
6099,35.0,2485.0,418.0
6100,42.0,890.0,179.0
6101,41.0,1979.0,496.0
6102,30.0,2062.0,396.0
6103,37.0,1954.0,368.0
6104,43.0,1428.0,325.0
6105,38.0,1107.0,194.0
6106,33.0,1805.0,303.0
6107,29.0,2174.0,418.0
6108,36.0,2988.0,719.0
6109,29.0,2584.0,608.0
6110,32.0,1464.0,406.0
6111,38.0,1399.0,390.0
6112,41.0,2476.0,506.0
6113,34.0,1722.0,406.0
6114,34.0,2510.0,535.0
6115,50.0,309.0,47.0
6116,51.0,1477.0,280.0
6117,48.0,1473.0,294.0
6118,41.0,2067.0,452.0
6119,32.0,3817.0,886.0
6120,36.0,2507.0,517.0
6121,34.0,8206.0,1186.0
6122,47.0,1853.0,345.0
6123,43.0,1708.0,280.0
6124,45.0,2332.0,
6125,32.0,14556.0,2077.0
6126,36.0,959.0,204.0
6127,31.0,4704.0,920.0
6128,36.0,2443.0,492.0
6129,14.0,2672.0,335.0
6130,37.0,4524.0,1005.0
6131,24.0,8590.0,1231.0
6132,25.0,434.0,74.0
6133,49.0,1788.0,267.0
6134,31.0,,881.0
6135,31.0,3105.0,582.0
6136,26.0,1649.0,522.0
6137,40.0,2124.0,370.0
6138,40.0,2549.0,591.0
6139,52.0,2187.0,284.0
6140,52.0,1904.0,297.0
6141,52.0,2477.0,385.0
6142,,1532.0,292.0
6143,24.0,5131.0,1436.0
6144,20.0,5949.0,1417.0
6145,17.0,2943.0,769.0
6146,19.0,2919.0,
6147,20.0,3407.0,885.0
6148,48.0,,280.0
6149,15.0,5036.0,1299.0
6150,45.0,1865.0,360.0
6151,52.0,2332.0,433.0
6152,52.0,2010.0,
6153,52.0,2287.0,295.0
6154,52.0,3034.0,406.0
6155,47.0,2243.0,339.0
6156,52.0,2602.0,418.0
6157,52.0,1602.0,265.0
6158,50.0,2195.0,336.0
6159,22.0,2664.0,651.0
6160,17.0,3852.0,1066.0
6161,52.0,1732.0,305.0
6162,,4292.0,1075.0
6163,31.0,1262.0,338.0
6164,42.0,413.0,107.0
6165,,2238.0,682.0
6166,17.0,4041.0,1169.0
6167,30.0,48.0,14.0
6168,35.0,1257.0,318.0
6169,40.0,1875.0,460.0
6170,35.0,3213.0,874.0
6171,47.0,1453.0,356.0
6172,22.0,2265.0,637.0
6173,25.0,3018.0,806.0
6174,14.0,1744.0,536.0
6175,52.0,830.0,183.0
6176,48.0,1301.0,253.0
6177,49.0,1393.0,290.0
6178,18.0,1775.0,525.0
6179,14.0,2981.0,894.0
6180,6.0,3340.0,945.0
6181,18.0,2481.0,756.0
6182,52.0,850.0,162.0
6183,20.0,2734.0,658.0
6184,45.0,1235.0,271.0
6185,15.0,3712.0,1005.0
6186,14.0,3700.0,945.0
6187,17.0,5282.0,1605.0
6188,19.0,4852.0,1465.0
6189,31.0,1238.0,338.0
6190,32.0,1377.0,444.0
6191,20.0,3960.0,1027.0
6192,33.0,2865.0,864.0
6193,20.0,3196.0,994.0
6194,27.0,2909.0,1021.0
6195,19.0,2294.0,716.0
6196,25.0,2864.0,844.0
6197,28.0,1843.0,554.0
6198,36.0,1813.0,560.0
6199,37.0,1644.0,395.0
6200,45.0,2170.0,401.0
6201,7.0,2063.0,670.0
6202,9.0,4877.0,1488.0
6203,30.0,1615.0,570.0
6204,37.0,584.0,260.0
6205,13.0,1107.0,479.0
6206,51.0,902.0,320.0
6207,29.0,3431.0,1222.0
6208,10.0,1060.0,332.0
6209,6.0,1727.0,506.0
6210,7.0,2837.0,776.0
6211,25.0,3208.0,1111.0
6212,37.0,1383.0,470.0
6213,37.0,196.0,74.0
6214,23.0,1336.0,396.0
6215,13.0,3487.0,1131.0
6216,25.0,5980.0,1856.0
6217,22.0,2340.0,773.0
6218,45.0,1971.0,439.0
6219,52.0,322.0,88.0
6220,36.0,2946.0,1025.0
6221,21.0,739.0,265.0
6222,27.0,7714.0,1132.0
6223,31.0,3190.0,489.0
6224,36.0,1834.0,316.0
6225,36.0,3120.0,620.0
6226,14.0,3615.0,913.0
6227,52.0,1704.0,
6228,51.0,,243.0
6229,27.0,4713.0,1169.0
6230,52.0,2962.0,468.0
6231,36.0,1692.0,263.0
6232,36.0,2110.0,346.0
6233,36.0,759.0,136.0
6234,36.0,1978.0,337.0
6235,43.0,1325.0,254.0
6236,43.0,2322.0,418.0
6237,41.0,2860.0,682.0
6238,41.0,1524.0,393.0
6239,14.0,1878.0,614.0
6240,29.0,2209.0,444.0
6241,37.0,1335.0,249.0
6242,37.0,1519.0,331.0
6243,42.0,724.0,149.0
6244,37.0,589.0,119.0
6245,23.0,7179.0,1985.0
6246,13.0,7174.0,1997.0
6247,37.0,350.0,115.0
6248,5.0,5492.0,1549.0
6249,11.0,3112.0,890.0
6250,13.0,3801.0,1116.0
6251,49.0,192.0,41.0
6252,44.0,1594.0,
6253,39.0,1995.0,564.0
6254,47.0,2589.0,465.0
6255,48.0,2584.0,483.0
6256,46.0,2115.0,463.0
6257,45.0,2570.0,517.0
6258,45.0,1505.0,347.0
6259,48.0,814.0,165.0
6260,45.0,1552.0,315.0
6261,49.0,1969.0,377.0
6262,48.0,2122.0,385.0
6263,43.0,1029.0,252.0
6264,47.0,1721.0,343.0
6265,45.0,,633.0
6266,46.0,1393.0,301.0
6267,45.0,903.0,190.0
6268,46.0,1676.0,322.0
6269,,2711.0,491.0
6270,46.0,1840.0,379.0
6271,44.0,2572.0,613.0
6272,47.0,858.0,170.0
6273,42.0,1604.0,326.0
6274,46.0,1268.0,240.0
6275,45.0,1328.0,290.0
6276,45.0,3566.0,701.0
6277,49.0,3033.0,580.0
6278,42.0,2267.0,478.0
6279,45.0,1390.0,281.0
6280,49.0,1305.0,228.0
6281,44.0,1934.0,375.0
6282,37.0,2381.0,575.0
6283,46.0,1718.0,344.0
6284,52.0,1133.0,212.0
6285,44.0,1717.0,391.0
6286,46.0,1396.0,294.0
6287,44.0,2705.0,649.0
6288,39.0,493.0,168.0
6289,44.0,1321.0,303.0
6290,40.0,3068.0,756.0
6291,16.0,1586.0,377.0
6292,25.0,6082.0,1763.0
6293,45.0,3448.0,690.0
6294,38.0,2347.0,665.0
6295,49.0,1074.0,170.0
6296,40.0,1868.0,356.0
6297,23.0,1359.0,428.0
6298,46.0,2345.0,453.0
6299,16.0,1353.0,398.0
6300,37.0,2144.0,446.0
6301,12.0,3188.0,931.0
6302,24.0,2910.0,917.0
6303,33.0,2443.0,498.0
6304,37.0,1394.0,313.0
6305,39.0,1769.0,410.0
6306,34.0,1489.0,326.0
6307,28.0,271.0,61.0
6308,35.0,2606.0,447.0
6309,38.0,1704.0,347.0
6310,38.0,1237.0,298.0
6311,50.0,1181.0,265.0
6312,27.0,862.0,280.0
6313,32.0,1260.0,382.0
6314,30.0,1632.0,401.0
6315,,762.0,228.0
6316,32.0,527.0,146.0
6317,46.0,11.0,11.0
6318,37.0,944.0,244.0
6319,47.0,843.0,194.0
6320,38.0,1156.0,305.0
6321,36.0,2602.0,638.0
6322,17.0,17715.0,2370.0
6323,26.0,1279.0,163.0
6324,18.0,7798.0,1161.0
6325,,16759.0,2274.0
6326,14.0,7876.0,1253.0
6327,25.0,5039.0,
6328,17.0,5153.0,1164.0
6329,13.0,2996.0,495.0
6330,16.0,2426.0,426.0
6331,18.0,3814.0,721.0
6332,26.0,8254.0,1153.0
6333,20.0,2421.0,306.0
6334,27.0,,573.0
6335,26.0,3773.0,694.0
6336,24.0,5745.0,735.0
6337,14.0,9610.0,2005.0
6338,21.0,2056.0,461.0
6339,29.0,2240.0,457.0
6340,35.0,2259.0,505.0
6341,42.0,2225.0,485.0
6342,15.0,4644.0,967.0
6343,,2308.0,322.0
6344,32.0,1764.0,365.0
6345,33.0,3713.0,718.0
6346,35.0,2899.0,429.0
6347,35.0,1582.0,248.0
6348,33.0,2344.0,363.0
6349,37.0,2655.0,415.0
6350,36.0,3097.0,667.0
6351,30.0,2495.0,586.0
6352,31.0,1959.0,318.0
6353,30.0,4367.0,1033.0
6354,33.0,2383.0,428.0
6355,40.0,1304.0,280.0
6356,29.0,630.0,145.0
6357,32.0,1741.0,373.0
6358,29.0,1677.0,413.0
6359,26.0,3118.0,528.0
6360,,3465.0,566.0
6361,29.0,2671.0,437.0
6362,17.0,3499.0,621.0
6363,34.0,2026.0,345.0
6364,25.0,9255.0,1659.0
6365,13.0,18448.0,2474.0
6366,23.0,7063.0,1176.0
6367,21.0,3481.0,808.0
6368,19.0,1935.0,399.0
6369,18.0,11026.0,1978.0
6370,28.0,4086.0,871.0
6371,32.0,2643.0,516.0
6372,26.0,1664.0,344.0
6373,16.0,9020.0,1509.0
6374,15.0,4260.0,770.0
6375,22.0,4935.0,954.0
6376,50.0,2388.0,494.0
6377,28.0,1998.0,414.0
6378,23.0,7079.0,1381.0
6379,28.0,3494.0,566.0
6380,25.0,5411.0,998.0
6381,26.0,2723.0,604.0
6382,29.0,2742.0,488.0
6383,21.0,8069.0,2174.0
6384,20.0,11250.0,1893.0
6385,26.0,6459.0,894.0
6386,41.0,555.0,130.0
6387,,567.0,152.0
6388,52.0,2867.0,496.0
6389,32.0,3241.0,895.0
6390,46.0,2477.0,458.0
6391,37.0,3457.0,
6392,36.0,2637.0,476.0
6393,26.0,2744.0,494.0
6394,36.0,1473.0,328.0
6395,33.0,4979.0,934.0
6396,30.0,2345.0,496.0
6397,36.0,1543.0,297.0
6398,33.0,1350.0,265.0
6399,30.0,3199.0,591.0
6400,33.0,2824.0,523.0
6401,33.0,1067.0,194.0
6402,36.0,3094.0,556.0
6403,37.0,2263.0,502.0
6404,27.0,5929.0,932.0
6405,36.0,2922.0,652.0
6406,29.0,2976.0,662.0
6407,52.0,1548.0,348.0
6408,51.0,1538.0,394.0
6409,48.0,1157.0,247.0
6410,33.0,1831.0,486.0
6411,47.0,508.0,108.0
6412,27.0,2178.0,629.0
6413,18.0,3610.0,772.0
6414,25.0,1712.0,491.0
6415,33.0,1694.0,333.0
6416,34.0,975.0,192.0
6417,33.0,1056.0,272.0
6418,39.0,2933.0,590.0
6419,5.0,4536.0,1178.0
6420,34.0,1081.0,205.0
6421,21.0,4031.0,923.0
6422,30.0,1700.0,504.0
6423,36.0,2910.0,819.0
6424,35.0,1293.0,339.0
6425,36.0,3839.0,1004.0
6426,35.0,1613.0,298.0
6427,42.0,2504.0,553.0
6428,48.0,2438.0,599.0
6429,52.0,1868.0,316.0
6430,52.0,1279.0,213.0
6431,52.0,2550.0,586.0
6432,34.0,2742.0,491.0
6433,33.0,4100.0,740.0
6434,28.0,5173.0,1069.0
6435,34.0,4038.0,725.0
6436,32.0,2209.0,654.0
6437,34.0,,108.0
6438,51.0,498.0,115.0
6439,33.0,1921.0,489.0
6440,33.0,1025.0,261.0
6441,36.0,975.0,243.0
6442,28.0,2758.0,771.0
6443,30.0,1185.0,317.0
6444,29.0,2452.0,700.0
6445,27.0,852.0,237.0
6446,46.0,1480.0,358.0
6447,26.0,3827.0,814.0
6448,42.0,1967.0,378.0
6449,33.0,2318.0,464.0
6450,27.0,2215.0,440.0
6451,27.0,3623.0,809.0
6452,22.0,2948.0,636.0
6453,34.0,1914.0,
6454,36.0,2242.0,448.0
6455,26.0,2712.0,402.0
6456,10.0,17820.0,2812.0
6457,25.0,4240.0,643.0
6458,8.0,32054.0,5290.0
6459,16.0,9446.0,1650.0
6460,23.0,3351.0,591.0
6461,12.0,9197.0,1642.0
6462,5.0,18690.0,2862.0
6463,26.0,797.0,117.0
6464,14.0,17527.0,2751.0
6465,26.0,3638.0,557.0
6466,11.0,21533.0,3078.0
6467,7.0,27700.0,4179.0
6468,19.0,6300.0,937.0
6469,16.0,4632.0,
6470,16.0,3552.0,575.0
6471,4.0,9959.0,1544.0
6472,24.0,3128.0,497.0
6473,23.0,1160.0,166.0
6474,32.0,761.0,101.0
6475,31.0,2524.0,349.0
6476,33.0,4518.0,716.0
6477,21.0,4723.0,882.0
6478,22.0,5179.0,944.0
6479,29.0,3855.0,585.0
6480,16.0,4556.0,639.0
6481,26.0,3408.0,542.0
6482,25.0,2208.0,477.0
6483,31.0,1484.0,327.0
6484,32.0,3357.0,621.0
6485,36.0,1811.0,320.0
6486,36.0,1267.0,191.0
6487,33.0,3630.0,800.0
6488,29.0,3416.0,790.0
6489,23.0,2535.0,490.0
6490,29.0,1185.0,197.0
6491,15.0,6409.0,1363.0
6492,17.0,7836.0,1624.0
6493,27.0,1748.0,403.0
6494,33.0,2059.0,361.0
6495,33.0,1485.0,274.0
6496,34.0,912.0,165.0
6497,34.0,1004.0,220.0
6498,23.0,4066.0,819.0
6499,34.0,1324.0,211.0
6500,30.0,3082.0,602.0
6501,35.0,1470.0,241.0
6502,35.0,1574.0,276.0
6503,36.0,,147.0
6504,18.0,2923.0,670.0
6505,35.0,1447.0,272.0
6506,35.0,1566.0,321.0
6507,27.0,2434.0,535.0
6508,37.0,1286.0,255.0
6509,25.0,2559.0,654.0
6510,36.0,2029.0,351.0
6511,34.0,2159.0,386.0
6512,25.0,3076.0,856.0
6513,32.0,1640.0,391.0
6514,5.0,1126.0,316.0
6515,37.0,1801.0,422.0
6516,33.0,1788.0,456.0
6517,33.0,1555.0,361.0
6518,35.0,957.0,194.0
6519,34.0,1540.0,328.0
6520,42.0,1762.0,398.0
6521,41.0,2673.0,578.0
6522,33.0,1391.0,309.0
6523,32.0,2552.0,576.0
6524,36.0,294.0,67.0
6525,23.0,4776.0,1316.0
6526,20.0,3158.0,684.0
6527,24.0,2838.0,695.0
6528,31.0,1239.0,254.0
