Id,population,households,median_income,median_house_value
5323,1721.0,474.0,1.303,90400.0
5324,2194.0,521.0,1.4792,95800.0
5325,716.0,173.0,1.2056,87500.0
5326,788.0,187.0,0.9463,95000.0
5327,1696.0,317.0,2.2813,101300.0
5328,1714.0,389.0,1.7132,108200.0
5329,504.0,96.0,1.875,98600.0
5330,1803.0,353.0,1.6731,88200.0
5331,2496.0,527.0,1.5556,98500.0
5332,1362.0,324.0,2.1793,107900.0
5333,1457.0,458.0,0.8941,91900.0
5334,2484.0,630.0,1.9208,103400.0
5335,2311.0,529.0,1.852,101500.0
5336,1213.0,390.0,1.3403,110800.0
5337,1276.0,,1.8917,106900.0
5338,1916.0,438.0,1.8242,95000.0
5339,1807.0,464.0,1.6901,103500.0
5340,529.0,123.0,1.9531,100000.0
5341,1153.0,282.0,1.4886,100000.0
5342,1783.0,402.0,1.8086,97100.0
5343,621.0,144.0,1.8824,162500.0
5344,1510.0,374.0,2.1382,156300.0
5345,799.0,221.0,1.1667,143800.0
5346,3298.0,949.0,1.9152,122300.0
5347,1768.0,528.0,1.2446,103800.0
5348,2044.0,557.0,1.1563,118800.0
5349,2327.0,661.0,1.6699,108000.0
5350,818.0,281.0,1.7961,111700.0
5351,912.0,293.0,1.7386,109400.0
5352,727.0,201.0,1.6667,116900.0
5353,1568.0,470.0,1.6955,115200.0
5354,1246.0,547.0,,117100.0
5355,1227.0,448.0,1.6851,108800.0
5356,1357.0,498.0,2.5263,121000.0
5357,1417.0,444.0,1.8214,123200.0
5358,1303.0,366.0,3.0759,123700.0
5359,511.0,188.0,2.3942,123200.0
5360,2247.0,583.0,1.6505,125000.0
5361,1206.0,384.0,1.6875,116000.0
5362,1271.0,394.0,2.5885,136200.0
5363,1154.0,334.0,2.0625,134400.0
5364,2450.0,740.0,1.7143,132000.0
5365,1992.0,458.0,2.3403,114100.0
5366,1509.0,403.0,1.4639,112500.0
5367,1010.0,231.0,1.6036,137500.0
5368,1730.0,472.0,1.0539,142500.0
5369,3080.0,770.0,1.8656,122900.0
5370,880.0,237.0,1.2065,103600.0
5371,1118.0,275.0,1.2175,131300.0
5372,775.0,188.0,2.3309,126600.0
5373,3612.0,887.0,2.125,118800.0
5374,1295.0,,2.0938,119200.0
5375,890.0,247.0,1.2778,112500.0
5376,2182.0,651.0,1.432,124000.0
5377,1353.0,344.0,2.1607,96100.0
5378,1165.0,380.0,2.1354,105800.0
5379,1731.0,471.0,1.2347,111700.0
5380,898.0,271.0,2.7727,128600.0
5381,859.0,230.0,1.1806,134600.0
5382,1080.0,353.0,1.5179,116100.0
5383,1558.0,458.0,2.0809,109600.0
5384,982.0,356.0,2.0958,116400.0
5385,853.0,238.0,3.05,111600.0
5386,939.0,276.0,1.6892,129100.0
5387,1026.0,312.0,2.0,128000.0
5388,1413.0,405.0,1.933,120000.0
5389,1751.0,613.0,2.1116,122500.0
5390,1329.0,322.0,1.9792,116400.0
5391,1363.0,433.0,1.6559,101400.0
5392,982.0,333.0,2.0915,126600.0
5393,791.0,316.0,2.2339,104800.0
5394,789.0,249.0,1.7083,100000.0
5395,1766.0,596.0,1.5846,114800.0
5396,1903.0,521.0,1.8317,96500.0
5397,1903.0,554.0,1.9853,101100.0
5398,2446.0,687.0,1.275,98300.0
5399,2067.0,497.0,2.0542,103400.0
5400,1363.0,329.0,2.5848,101900.0
5401,1861.0,484.0,1.7159,95000.0
5402,1153.0,282.0,1.7849,99300.0
5403,1498.0,581.0,2.6667,128000.0
5404,672.0,260.0,4.2554,194300.0
5405,823.0,340.0,3.3906,189700.0
5406,817.0,341.0,3.1548,157700.0
5407,1079.0,368.0,2.4022,123400.0
5408,968.0,373.0,,182600.0
5409,653.0,291.0,3.7727,193000.0
5410,869.0,416.0,3.5,181100.0
5411,1622.0,848.0,2.4934,165800.0
5412,956.0,472.0,2.0217,187500.0
5413,786.0,445.0,1.9231,188500.0
5414,878.0,493.0,1.9631,181300.0
5415,2300.0,675.0,1.95,112600.0
5416,1097.0,469.0,2.4583,120900.0
5417,895.0,317.0,2.2054,121500.0
5418,416.0,173.0,2.3333,133300.0
5419,529.0,308.0,0.9304,151600.0
5420,1074.0,394.0,2.5909,98700.0
5421,889.0,283.0,1.9779,114200.0
5422,1041.0,364.0,2.8542,126500.0
5423,777.0,286.0,3.2083,149600.0
5424,919.0,297.0,4.8125,170500.0
5425,791.0,280.0,2.1875,115200.0
5426,735.0,232.0,3.7167,108900.0
5427,1598.0,545.0,2.8274,122500.0
5428,662.0,305.0,3.1731,140300.0
5429,574.0,,2.175,114700.0
5430,791.0,255.0,3.2344,104300.0
5431,864.0,308.0,1.9732,101000.0
5432,921.0,314.0,3.0833,103300.0
5433,3121.0,1046.0,1.8806,113900.0
5434,1472.0,476.0,1.6477,108900.0
5435,2153.0,721.0,1.8472,149100.0
5436,1170.0,401.0,2.9643,140400.0
5437,1292.0,414.0,2.9315,149000.0
5438,927.0,371.0,4.9531,180100.0
5439,1082.0,426.0,3.8235,207600.0
5440,250.0,121.0,1.675,166700.0
5441,861.0,310.0,2.2396,108600.0
5442,795.0,279.0,3.5114,138800.0
5443,901.0,328.0,1.7067,118600.0
5444,2739.0,841.0,1.6531,118500.0
5445,1423.0,573.0,2.5363,158800.0
5446,922.0,377.0,4.1635,156400.0
5447,1502.0,808.0,3.8643,195800.0
5448,1214.0,464.0,6.5044,350400.0
5449,900.0,382.0,4.4028,246800.0
5450,819.0,426.0,4.3077,140600.0
5451,625.0,336.0,0.8702,170500.0
5452,655.0,341.0,2.5568,312500.0
5453,1941.0,953.0,1.7945,106300.0
5454,1407.0,702.0,1.6187,266700.0
5455,608.0,245.0,4.0357,187800.0
5456,2725.0,1035.0,1.7622,167900.0
5457,3538.0,1371.0,1.5143,118800.0
5458,2415.0,956.0,1.4589,
5459,1585.0,603.0,3.6629,353200.0
5460,1583.0,749.0,3.5486,332100.0
5461,1162.0,558.0,3.25,301000.0
5462,1128.0,311.0,1.8818,100000.0
5463,1673.0,464.0,1.4625,103000.0
5464,857.0,236.0,2.5547,108900.0
5465,1422.0,370.0,1.0516,108300.0
5466,1153.0,363.0,1.9375,112900.0
5467,1159.0,283.0,1.1645,98200.0
5468,1231.0,329.0,2.5437,94500.0
5469,902.0,321.0,1.9556,93300.0
5470,1484.0,427.0,1.84,91400.0
5471,234.0,77.0,5.1136,111700.0
5472,694.0,228.0,2.895,108000.0
5473,1062.0,343.0,2.0,96500.0
5474,900.0,295.0,3.5982,96600.0
5475,1090.0,410.0,1.825,106600.0
5476,1043.0,371.0,2.3977,112200.0
5477,1052.0,394.0,2.2138,119800.0
5478,1348.0,455.0,1.9125,97200.0
5479,783.0,223.0,3.4444,93100.0
5480,986.0,277.0,2.9432,94000.0
5481,1208.0,404.0,1.6611,95800.0
5482,1176.0,382.0,3.0455,102400.0
5483,811.0,274.0,2.9375,95200.0
5484,2542.0,725.0,1.3479,100000.0
5485,786.0,254.0,1.4042,110000.0
5486,1332.0,331.0,1.9564,92200.0
5487,782.0,217.0,2.2411,93000.0
5488,1382.0,365.0,0.9337,92300.0
5489,726.0,277.0,0.9809,121400.0
5490,1207.0,289.0,1.223,100000.0
5491,1091.0,281.0,1.689,102600.0
5492,2063.0,521.0,1.9219,107000.0
5493,1978.0,568.0,1.375,100000.0
5494,2133.0,588.0,1.7734,107300.0
5495,1140.0,304.0,3.375,98500.0
5496,1074.0,285.0,2.0673,99800.0
5497,567.0,190.0,2.6311,124100.0
5498,1000.0,412.0,2.1221,119400.0
5499,823.0,302.0,3.2188,124200.0
5500,1156.0,380.0,2.7917,125800.0
5501,819.0,288.0,3.725,142600.0
5502,819.0,312.0,3.0917,136100.0
5503,751.0,250.0,2.7401,131700.0
5504,892.0,314.0,3.1346,120000.0
5505,1065.0,342.0,3.2708,131000.0
5506,1095.0,316.0,4.0043,133500.0
5507,1305.0,411.0,4.8295,149600.0
5508,1132.0,394.0,,142000.0
5509,1266.0,500.0,1.747,121000.0
5510,1316.0,462.0,1.528,131800.0
5511,870.0,320.0,3.4643,136300.0
5512,1020.0,338.0,4.0625,138700.0
5513,1319.0,506.0,3.5208,134200.0
5514,902.0,368.0,1.4868,113200.0
5515,1095.0,439.0,2.8299,109500.0
5516,1524.0,529.0,2.6518,136300.0
5517,1241.0,352.0,1.2273,98400.0
5518,1913.0,514.0,1.6156,102100.0
5519,2782.0,715.0,1.6652,99000.0
5520,3707.0,1007.0,1.3096,116300.0
5521,1161.0,368.0,3.9722,117400.0
5522,1167.0,413.0,3.0625,127400.0
5523,1077.0,339.0,4.4861,140400.0
5524,1134.0,415.0,3.7143,140300.0
5525,1966.0,442.0,1.5521,97500.0
5526,2028.0,535.0,1.625,101500.0
5527,1098.0,297.0,1.5109,104000.0
5528,730.0,170.0,1.8047,101800.0
5529,1100.0,311.0,1.575,97500.0
5530,1502.0,429.0,1.3042,99200.0
5531,1933.0,570.0,1.3801,97000.0
5532,2177.0,401.0,2.125,92500.0
5533,854.0,188.0,1.2315,98200.0
5534,1120.0,323.0,1.7121,98200.0
5535,1031.0,295.0,1.9556,96300.0
5536,1100.0,334.0,1.55,100600.0
5537,880.0,250.0,1.5962,95700.0
5538,1186.0,366.0,,96800.0
5539,2464.0,631.0,1.5521,90100.0
5540,2601.0,630.0,2.0754,101400.0
5541,2110.0,499.0,1.6027,97300.0
5542,1073.0,292.0,1.0208,86400.0
5543,697.0,177.0,2.037,92600.0
5544,1640.0,447.0,1.9348,99100.0
5545,1168.0,358.0,1.4625,94200.0
5546,1222.0,298.0,1.5303,95300.0
5547,902.0,327.0,1.5812,94000.0
5548,1144.0,362.0,1.5326,90600.0
5549,1310.0,351.0,1.1557,90100.0
5550,999.0,265.0,0.5495,91700.0
5551,1083.0,255.0,1.6467,90900.0
5552,1154.0,357.0,1.2091,97900.0
5553,1240.0,355.0,1.6898,95100.0
5554,1088.0,344.0,1.2969,94400.0
5555,1256.0,361.0,,100000.0
5556,1243.0,350.0,1.3971,89800.0
5557,1581.0,387.0,1.7656,96700.0
5558,2150.0,524.0,2.1437,94800.0
5559,1167.0,250.0,1.615,101300.0
5560,697.0,189.0,1.8472,99100.0
5561,2048.0,600.0,,91400.0
5562,1357.0,327.0,2.0917,99300.0
5563,842.0,208.0,1.6029,89700.0
5564,1463.0,367.0,1.5294,111400.0
5565,2357.0,627.0,1.9655,102300.0
5566,1468.0,411.0,1.9702,93200.0
5567,840.0,252.0,2.7917,105600.0
5568,995.0,315.0,2.3352,107700.0
5569,1753.0,490.0,1.5,93600.0
5570,1074.0,299.0,1.8814,94900.0
5571,877.0,270.0,1.5268,91600.0
5572,679.0,162.0,1.5714,89700.0
5573,707.0,192.0,1.4103,86200.0
5574,818.0,236.0,1.8798,101300.0
5575,902.0,221.0,2.3365,98000.0
5576,1027.0,303.0,2.2946,88800.0
5577,1056.0,322.0,2.3056,98500.0
5578,1086.0,273.0,1.0375,89800.0
5579,850.0,237.0,2.25,93400.0
5580,1296.0,399.0,1.6389,96700.0
5581,999.0,315.0,1.5147,94600.0
5582,760.0,247.0,1.6887,99600.0
5583,1092.0,273.0,1.6333,94500.0
5584,1408.0,389.0,1.65,94200.0
5585,1080.0,285.0,1.5872,89800.0
5586,716.0,167.0,2.0,90300.0
5587,1587.0,406.0,1.4917,93200.0
5588,466.0,121.0,2.6458,91300.0
5589,661.0,171.0,2.0789,92400.0
5590,842.0,178.0,1.6645,94900.0
5591,1247.0,347.0,1.8191,92700.0
5592,702.0,225.0,1.5256,95400.0
5593,775.0,293.0,1.1326,104800.0
5594,526.0,132.0,2.5,110200.0
5595,705.0,255.0,1.7986,98900.0
5596,1147.0,324.0,1.7262,88800.0
5597,1182.0,340.0,1.6625,88700.0
5598,1406.0,362.0,1.449,
5599,1901.0,504.0,1.1468,96900.0
5600,1283.0,277.0,1.4329,94100.0
5601,1268.0,354.0,1.1051,94200.0
5602,438.0,114.0,0.8952,81300.0
5603,1197.0,355.0,3.0788,100000.0
5604,1503.0,429.0,2.5179,97400.0
5605,1051.0,352.0,3.3836,129900.0
5606,1003.0,329.0,2.5398,105700.0
5607,913.0,226.0,2.0313,122600.0
5608,1616.0,433.0,2.875,120200.0
5609,605.0,168.0,2.2778,128100.0
5610,1657.0,470.0,1.2098,88400.0
5611,975.0,277.0,1.5114,90400.0
5612,295.0,79.0,2.2969,90600.0
5613,448.0,120.0,3.5833,90600.0
5614,74.0,45.0,0.4999,90600.0
5615,940.0,312.0,2.3333,99800.0
5616,1305.0,334.0,1.1434,91300.0
5617,736.0,231.0,0.8527,90400.0
5618,2865.0,683.0,0.6831,87500.0
5619,1210.0,286.0,1.35,89500.0
5620,653.0,147.0,1.4792,97500.0
5621,1938.0,507.0,1.25,97400.0
5622,1167.0,310.0,0.9708,107600.0
5623,1799.0,476.0,1.5427,95700.0
5624,390.0,98.0,1.6513,90200.0
5625,801.0,220.0,1.1384,100000.0
5626,1068.0,270.0,0.9889,87500.0
5627,2664.0,667.0,0.9298,100000.0
5628,899.0,228.0,1.1346,85400.0
5629,1040.0,233.0,2.0,84200.0
5630,673.0,144.0,2.0769,88300.0
5631,,248.0,1.5132,86300.0
5632,861.0,219.0,1.0625,89800.0
5633,411.0,100.0,0.9705,90000.0
5634,1211.0,265.0,1.7212,95500.0
5635,1313.0,234.0,2.0187,90100.0
5636,1339.0,263.0,2.1607,97600.0
5637,1417.0,302.0,2.3333,92100.0
5638,1071.0,204.0,1.2679,92000.0
5639,487.0,118.0,1.3,87000.0
5640,2015.0,535.0,0.8478,104900.0
5641,992.0,253.0,0.8984,88700.0
5642,2184.0,960.0,8.2816,500001.0
5643,1567.0,697.0,15.0001,500001.0
5644,654.0,270.0,12.3767,500001.0
5645,3511.0,1352.0,12.7296,
5646,497.0,197.0,7.9835,500001.0
5647,3731.0,1511.0,9.7449,500001.0
5648,862.0,334.0,15.0001,500001.0
5649,238.0,93.0,15.0001,500001.0
5650,384.0,145.0,7.1576,500001.0
5651,2092.0,796.0,11.8442,500001.0
5652,1065.0,484.0,7.8426,500001.0
5653,2768.0,1106.0,11.1978,500001.0
5654,2336.0,868.0,13.2935,500001.0
5655,1500.0,638.0,10.7937,500001.0
5656,1564.0,523.0,8.5153,500001.0
5657,1318.0,542.0,12.8665,500001.0
5658,829.0,310.0,15.0001,500001.0
5659,1054.0,352.0,13.5728,500001.0
5660,2919.0,1061.0,13.947,500001.0
5661,414.0,160.0,15.0,500001.0
5662,1925.0,757.0,8.1888,500001.0
5663,709.0,311.0,4.825,500001.0
5664,819.0,340.0,6.5147,500001.0
5665,2926.0,1096.0,11.2866,500001.0
5666,2540.0,1052.0,8.565,500001.0
5667,617.0,242.0,8.8619,500001.0
5668,662.0,299.0,8.2934,500001.0
5669,761.0,325.0,7.3031,500001.0
5670,1493.0,526.0,11.4233,500001.0
5671,3646.0,1724.0,6.0307,500001.0
5672,368.0,134.0,10.8082,500001.0
5673,761.0,256.0,13.6842,500001.0
5674,735.0,261.0,9.1078,500001.0
5675,1551.0,665.0,7.0318,500001.0
5676,1461.0,550.0,15.0001,500001.0
5677,928.0,410.0,7.9096,500001.0
5678,1660.0,637.0,10.1882,500001.0
5679,419.0,171.0,7.6447,500001.0
5680,916.0,399.0,9.4664,500001.0
5681,1282.0,516.0,9.5221,500001.0
5682,632.0,224.0,15.0001,500001.0
5683,2937.0,1652.0,4.801,500001.0
5684,2202.0,1442.0,4.2554,500001.0
5685,1229.0,663.0,3.5909,500001.0
5686,1719.0,1017.0,3.7721,337500.0
5687,1489.0,983.0,4.6197,387500.0
5688,2048.0,1121.0,4.7009,500001.0
5689,1725.0,962.0,4.175,500001.0
5690,751.0,396.0,6.7496,500001.0
5691,415.0,209.0,7.0285,500001.0
5692,410.0,152.0,15.0001,500001.0
5693,949.0,439.0,10.3467,500001.0
5694,1251.0,593.0,7.7382,500001.0
5695,1322.0,666.0,7.1674,500001.0
5696,1257.0,296.0,8.9565,500001.0
5697,1763.0,867.0,5.5,500001.0
5698,965.0,224.0,2.0511,350000.0
5699,282.0,213.0,2.2857,500001.0
5700,3806.0,1252.0,1.3125,350000.0
5701,3751.0,1539.0,1.583,350000.0
5702,2667.0,1131.0,2.2444,500000.0
5703,482.0,226.0,7.0674,500001.0
5704,808.0,407.0,6.7703,500001.0
5705,850.0,318.0,14.2867,500001.0
5706,913.0,414.0,9.2225,500001.0
5707,2609.0,1450.0,3.2545,500001.0
5708,1886.0,1036.0,4.4674,500001.0
5709,798.0,417.0,4.7109,500000.0
5710,2269.0,1232.0,5.7097,316700.0
5711,911.0,463.0,7.2675,500001.0
5712,601.0,267.0,5.3777,500001.0
5713,1581.0,881.0,5.2555,500001.0
5714,1649.0,807.0,6.2389,500001.0
5715,1077.0,536.0,6.1527,500001.0
5716,523.0,274.0,7.4219,500001.0
5717,1122.0,572.0,4.1908,500001.0
5718,,932.0,,500001.0
5719,291.0,97.0,10.8045,500001.0
5720,640.0,321.0,,500001.0
5721,1698.0,937.0,4.8304,500001.0
5722,727.0,305.0,6.7115,500001.0
5723,1613.0,893.0,3.9673,477300.0
5724,2492.0,1429.0,4.1141,305000.0
5725,1588.0,791.0,4.8618,500001.0
5726,962.0,412.0,5.8587,494700.0
5727,936.0,406.0,2.1875,181300.0
5728,1848.0,940.0,3.6673,283300.0
5729,2031.0,1241.0,2.7679,277500.0
5730,3136.0,1844.0,2.6509,410000.0
5731,,1217.0,3.7549,275000.0
5732,1820.0,977.0,3.2663,337500.0
5733,2719.0,1420.0,3.5335,268800.0
5734,1837.0,915.0,3.0173,393800.0
5735,1390.0,699.0,3.0069,325000.0
5736,1558.0,784.0,3.6976,360000.0
5737,1404.0,758.0,3.1235,420800.0
5738,1632.0,673.0,3.287,348100.0
5739,1435.0,593.0,3.9489,360200.0
5740,520.0,175.0,2.6528,300000.0
5741,931.0,363.0,3.7813,336300.0
5742,14.0,7.0,2.1875,225000.0
5743,3.0,4.0,0.536,350000.0
5744,1535.0,631.0,3.0714,347800.0
5745,735.0,307.0,5.2954,485100.0
5746,639.0,273.0,4.925,409800.0
5747,1115.0,516.0,4.5833,427500.0
5748,3026.0,1899.0,5.8758,500001.0
5749,1124.0,608.0,5.0151,500001.0
5750,981.0,386.0,7.8164,500001.0
5751,1518.0,805.0,5.0762,500001.0
5752,720.0,,9.272,500001.0
5753,420.0,190.0,12.8483,500001.0
5754,871.0,269.0,8.1484,500001.0
5755,994.0,363.0,3.7277,500001.0
5756,228.0,106.0,8.0239,500001.0
5757,1047.0,554.0,4.0283,412500.0
5758,1253.0,531.0,5.222,500001.0
5759,859.0,432.0,3.6953,500001.0
5760,1139.0,658.0,4.0153,460000.0
5761,681.0,249.0,10.9805,500001.0
5762,800.0,327.0,11.1768,500001.0
5763,1234.0,577.0,5.1637,500001.0
5764,771.0,357.0,6.626,500001.0
5765,574.0,267.0,5.6454,500001.0
5766,834.0,305.0,7.3028,500001.0
5767,635.0,283.0,5.5951,461300.0
5768,1398.0,511.0,8.5938,500001.0
5769,394.0,149.0,10.4519,500001.0
5770,577.0,204.0,6.6368,500001.0
5771,1794.0,543.0,2.2961,207700.0
5772,2120.0,672.0,2.7226,254200.0
5773,254.0,118.0,6.2895,340400.0
5774,2054.0,758.0,2.0437,309100.0
5775,1665.0,553.0,3.4063,271600.0
5776,85.0,30.0,4.125,237500.0
5777,666.0,289.0,4.7386,340400.0
5778,669.0,269.0,3.9038,308300.0
5779,1161.0,481.0,3.2228,232500.0
5780,1890.0,914.0,3.0574,319400.0
5781,491.0,287.0,3.2222,319400.0
5782,520.0,199.0,6.5669,372800.0
5783,2435.0,1250.0,2.8418,327300.0
5784,3870.0,2144.0,3.116,
5785,397.0,228.0,2.4135,184400.0
5786,1764.0,1147.0,3.1642,366700.0
5787,1322.0,692.0,3.5022,281300.0
5788,3390.0,1752.0,3.0965,320000.0
5789,746.0,437.0,3.1415,55000.0
5790,3397.0,1845.0,3.4058,275000.0
5791,1756.0,527.0,2.9344,222100.0
5792,1237.0,370.0,3.7206,230900.0
5793,514.0,161.0,3.1827,202800.0
5794,1094.0,382.0,2.767,143000.0
5795,705.0,246.0,2.6402,185700.0
5796,442.0,131.0,2.25,333300.0
5797,727.0,290.0,4.0781,289400.0
5798,637.0,221.0,5.0866,427300.0
5799,788.0,306.0,5.2099,373600.0
5800,855.0,387.0,3.2308,340800.0
5801,894.0,435.0,3.1875,372700.0
5802,358.0,158.0,3.3542,344200.0
5803,1349.0,588.0,3.2396,352400.0
5804,867.0,352.0,3.6467,346700.0
5805,488.0,224.0,3.625,357600.0
5806,489.0,202.0,4.2434,331000.0
5807,606.0,274.0,3.125,343800.0
5808,711.0,304.0,3.3482,318100.0
5809,993.0,481.0,4.0231,353900.0
5810,561.0,251.0,4.2411,350900.0
5811,783.0,321.0,6.2583,386000.0
5812,651.0,240.0,4.5795,400000.0
5813,534.0,228.0,5.1708,418800.0
5814,626.0,228.0,5.8666,440100.0
5815,559.0,229.0,6.3516,354300.0
5816,1123.0,417.0,6.4755,405800.0
5817,921.0,461.0,4.0429,500001.0
5818,675.0,247.0,5.3403,489800.0
5819,1321.0,617.0,6.2917,465700.0
5820,830.0,368.0,3.9091,500001.0
5821,634.0,242.0,8.1631,500001.0
5822,1001.0,514.0,4.3906,500001.0
5823,326.0,156.0,4.5278,374300.0
5824,2165.0,1185.0,3.6019,463600.0
5825,1423.0,781.0,3.6488,340800.0
5826,973.0,413.0,4.9676,414100.0
5827,1248.0,665.0,3.1941,394700.0
5828,2626.0,947.0,2.2402,450000.0
5829,805.0,362.0,3.3462,307000.0
5830,1655.0,898.0,3.1746,348800.0
5831,1745.0,789.0,3.4269,301900.0
5832,1161.0,420.0,3.725,310000.0
5833,2636.0,1334.0,3.3955,225000.0
5834,1594.0,625.0,3.0833,315500.0
5835,1280.0,510.0,4.7083,420100.0
5836,703.0,311.0,3.5667,394000.0
5837,2242.0,1002.0,2.697,412500.0
5838,746.0,285.0,6.4232,446600.0
5839,1046.0,504.0,4.7009,500001.0
5840,907.0,393.0,6.0804,420000.0
5841,821.0,341.0,2.599,362200.0
5842,835.0,314.0,4.75,355800.0
5843,867.0,345.0,4.7,334700.0
5844,806.0,311.0,3.875,321300.0
5845,1341.0,559.0,3.3995,324000.0
5846,3335.0,1585.0,3.1579,243100.0
5847,874.0,368.0,4.1083,324300.0
5848,952.0,362.0,3.099,335400.0
5849,960.0,449.0,3.6611,344200.0
5850,1002.0,410.0,,458600.0
5851,3586.0,1815.0,2.7058,310900.0
5852,266.0,103.0,5.6428,343100.0
5853,2054.0,1053.0,2.918,345600.0
5854,248.0,84.0,5.1664,326700.0
5855,679.0,247.0,4.7344,346900.0
5856,347.0,153.0,4.2813,297200.0
5857,891.0,376.0,2.7143,287500.0
5858,1839.0,537.0,2.288,263500.0
5859,538.0,159.0,2.3542,235700.0
5860,1491.0,526.0,2.8417,321400.0
5861,1801.0,737.0,2.6042,305800.0
5862,1178.0,330.0,2.0714,300000.0
5863,833.0,270.0,2.5938,285000.0
5864,645.0,198.0,2.1471,239300.0
5865,865.0,587.0,2.3417,425000.0
5866,1107.0,590.0,2.5523,387500.0
5867,764.0,478.0,3.015,414300.0
5868,636.0,408.0,3.0682,412500.0
5869,1095.0,570.0,2.8514,358700.0
5870,1082.0,637.0,3.4071,267500.0
5871,665.0,416.0,2.975,500001.0
5872,388.0,313.0,2.2643,350000.0
5873,573.0,242.0,4.1861,363200.0
5874,528.0,253.0,3.5234,334700.0
5875,531.0,256.0,4.0598,335900.0
5876,493.0,206.0,3.6458,325800.0
5877,376.0,194.0,3.875,372000.0
5878,896.0,334.0,4.45,348300.0
5879,862.0,354.0,3.962,345800.0
5880,1142.0,433.0,4.575,326700.0
5881,1720.0,713.0,2.9722,
5882,779.0,424.0,3.1607,339000.0
5883,562.0,268.0,3.1992,303800.0
5884,1075.0,453.0,4.337,360600.0
5885,1009.0,556.0,5.2121,466700.0
5886,478.0,265.0,4.0156,500001.0
5887,806.0,458.0,3.8935,500001.0
5888,1157.0,696.0,5.128,500001.0
5889,654.0,264.0,4.5673,343100.0
5890,953.0,371.0,6.0672,420800.0
5891,964.0,663.0,3.8068,500001.0
5892,648.0,378.0,3.8698,500001.0
5893,3408.0,2003.0,6.1726,500001.0
5894,777.0,447.0,10.0,500001.0
5895,237.0,149.0,12.0088,500001.0
5896,705.0,268.0,5.8083,321800.0
5897,381.0,159.0,2.8393,272000.0
5898,3738.0,880.0,3.191,271200.0
5899,884.0,456.0,2.9338,276300.0
5900,2355.0,978.0,3.1603,287500.0
5901,1428.0,494.0,3.725,284600.0
5902,1135.0,465.0,4.3281,324000.0
5903,2927.0,1538.0,7.5426,351700.0
5904,1260.0,415.0,2.6667,320000.0
5905,1212.0,493.0,4.0189,302900.0
5906,2847.0,1229.0,4.4228,366900.0
5907,236.0,153.0,3.6667,450000.0
5908,1328.0,541.0,4.875,301300.0
5909,782.0,303.0,4.3333,303900.0
5910,3212.0,777.0,1.1985,215000.0
5911,599.0,194.0,4.0893,248900.0
5912,1079.0,394.0,4.5521,263800.0
5913,1026.0,307.0,2.7153,265500.0
5914,632.0,215.0,3.6538,276100.0
5915,1113.0,356.0,2.825,276700.0
5916,1695.0,735.0,3.9727,307200.0
5917,374.0,180.0,6.2673,357200.0
5918,,434.0,7.4897,362600.0
5919,513.0,185.0,6.235,361400.0
5920,1146.0,506.0,5.1333,345900.0
5921,839.0,335.0,6.5778,350800.0
5922,581.0,263.0,5.8143,340700.0
5923,662.0,292.0,,329400.0
5924,584.0,231.0,3.0927,316000.0
5925,131.0,73.0,4.3438,331800.0
5926,2725.0,1544.0,3.3889,285700.0
5927,668.0,266.0,6.1333,387200.0
5928,849.0,360.0,5.5941,363500.0
5929,877.0,320.0,6.8197,363600.0
5930,753.0,282.0,6.0286,356000.0
5931,581.0,232.0,6.2022,365900.0
5932,3732.0,474.0,4.6176,352300.0
5933,562.0,237.0,4.9375,365200.0
5934,,209.0,5.618,365900.0
5935,415.0,163.0,6.1985,422000.0
5936,800.0,355.0,5.8864,500001.0
5937,978.0,447.0,5.6435,500001.0
5938,704.0,254.0,8.7819,500001.0
5939,17.0,4.0,7.7197,500001.0
5940,1257.0,579.0,5.0714,
5941,6270.0,3595.0,5.1064,283200.0
5942,451.0,172.0,5.6169,411200.0
5943,314.0,117.0,5.9856,432100.0
5944,996.0,441.0,5.611,456600.0
5945,502.0,180.0,7.5953,434800.0
5946,494.0,242.0,4.6364,456300.0
5947,1221.0,461.0,5.9544,377200.0
5948,1028.0,409.0,5.6732,330700.0
5949,847.0,348.0,5.726,287800.0
5950,813.0,326.0,6.019,294500.0
5951,1287.0,450.0,4.6923,299000.0
5952,2003.0,920.0,3.2708,400000.0
5953,1397.0,523.0,2.5833,187500.0
5954,3591.0,1566.0,3.111,247600.0
5955,497.0,228.0,4.1852,303300.0
5956,310.0,137.0,3.9792,266700.0
5957,567.0,222.0,4.1471,284400.0
5958,1086.0,387.0,4.7375,289600.0
5959,1075.0,639.0,5.723,500001.0
5960,1090.0,519.0,6.3267,500001.0
5961,771.0,327.0,6.2551,500001.0
5962,1309.0,357.0,2.1875,175900.0
5963,642.0,162.0,2.6546,159600.0
5964,1203.0,348.0,,162000.0
5965,1416.0,470.0,3.8372,156400.0
5966,2231.0,593.0,2.4741,151200.0
5967,1735.0,505.0,2.7368,162800.0
5968,2047.0,591.0,2.6618,179700.0
5969,1754.0,528.0,4.317,232800.0
5970,2009.0,548.0,2.9063,184100.0
5971,1578.0,601.0,3.59,200600.0
5972,864.0,317.0,4.381,238700.0
5973,1083.0,369.0,5.1727,230200.0
5974,853.0,308.0,4.9792,251300.0
5975,1378.0,377.0,1.9049,222200.0
5976,2965.0,794.0,2.6491,216700.0
5977,825.0,250.0,,239600.0
